                                                      File1	                                                      File2	  Time1_JS	  Time2_JS	      Lon1	      Lat1	      Lon2	      Lat2	  U_vel_ms	  V_vel_ms	Speed_kmdy	  Bear_deg	 Maxcorr1	 Maxcorr2	 img1_mean	  img1_std	 img2_mean	  img2_std	img1s_mean	 img1s_std	 Per_Valid
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-141.62126	74.58179	-141.35419	74.50526	0.0909	-0.09729	11.50403	136.94698	0.27168	0.51201	0.0161368	0.0062103	0.0126272	0.0095215	0.0157413	0.0059161	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.35619	72.23161	-140.21562	72.2001	0.05475	-0.04007	5.86233	126.20143	0.37177	0.45836	0.0233075	0.011065	0.0237112	0.0149448	0.0232146	0.0110659	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.39835	72.34416	-140.25778	72.31265	0.05441	-0.04008	5.83843	126.37561	0.67095	0.79017	0.0214809	0.0100871	0.02609	0.011452	0.0214079	0.0102258	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.42647	72.45673	-140.27184	72.42521	0.05948	-0.04007	6.1964	123.9696	0.63529	0.76314	0.021082	0.0098127	0.0259428	0.0112091	0.0216354	0.0101525	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.46863	72.56928	-140.31401	72.53777	0.05911	-0.04007	6.17011	124.13637	0.64684	0.74523	0.0207956	0.009553	0.0244691	0.0106747	0.0206434	0.0097008	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.49675	72.68184	-140.32806	72.65032	0.06409	-0.04006	6.53053	122.00688	0.57514	0.68305	0.0205126	0.0097102	0.0243842	0.010812	0.0207772	0.0100293	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.53891	72.7944	-140.35619	72.75838	0.069	-0.04578	7.15402	123.564	0.67685	0.76412	0.0225547	0.0118825	0.0253801	0.012441	0.0220415	0.0114491	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.58109	72.90695	-140.39835	72.87093	0.06857	-0.04578	7.12328	123.72823	0.64199	0.7652	0.0229787	0.0124238	0.0254838	0.013308	0.0223716	0.0122851	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.60919	73.01951	-140.4124	72.98349	0.07337	-0.04576	7.47134	121.95213	0.64716	0.75241	0.024133	0.0135546	0.0272453	0.0142331	0.0239556	0.013214	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.65137	73.13206	-140.45457	73.09155	0.07291	-0.0515	7.71262	125.23376	0.62987	0.77353	0.0254466	0.0146581	0.026291	0.0145249	0.0234659	0.0136592	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.69354	73.24462	-140.49675	73.1996	0.07246	-0.05723	7.97795	128.30336	0.6246	0.76903	0.0237834	0.0142974	0.0256225	0.0136606	0.0229342	0.0131846	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.7357	73.35718	-140.53891	73.31216	0.072	-0.05723	7.94679	128.48097	0.57726	0.73459	0.0254589	0.0143996	0.0265715	0.0133276	0.0239379	0.0129592	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.76382	73.46973	-140.55298	73.42021	0.07665	-0.06295	8.56958	129.39378	0.6001	0.75973	0.0238342	0.0137302	0.0249228	0.0130027	0.0221502	0.0125446	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.80598	73.58229	-140.58109	73.53277	0.08121	-0.06293	8.87669	127.77502	0.58896	0.7542	0.0221955	0.0127915	0.0240693	0.0128619	0.0214275	0.0123452	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.84816	73.69485	-140.62326	73.64532	0.08067	-0.06293	8.84004	127.95934	0.58438	0.74622	0.0213349	0.0125413	0.0229132	0.0126227	0.0203338	0.0120248	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.89034	73.8074	-140.65137	73.75338	0.08517	-0.06865	9.45122	128.87067	0.54363	0.73561	0.0204634	0.0116433	0.0220732	0.0121436	0.019407	0.0112628	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.9325	73.91996	-140.67947	73.86594	0.08957	-0.06863	9.74939	127.46071	0.59449	0.76809	0.0197016	0.0112203	0.0199779	0.0110687	0.0175642	0.0103692	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.97467	74.03252	-140.72165	73.97849	0.08896	-0.06863	9.70786	127.65015	0.55075	0.68755	0.0181849	0.0104147	0.0197265	0.0102512	0.0173428	0.009525	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-141.01683	74.14508	-140.76382	74.09105	0.08836	-0.06864	9.66719	127.84338	0.43881	0.57755	0.018437	0.0098563	0.019494	0.0095345	0.0172076	0.0088814	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-141.05901	74.25764	-140.77788	74.1901	0.09757	-0.0858	11.22616	131.32637	0.33966	0.5267	0.0171045	0.0087642	0.0182443	0.0082265	0.0162748	0.0075886	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-141.10118	74.37019	-140.82004	74.29816	0.09693	-0.09154	11.51912	133.3598	0.41236	0.5356	0.0162364	0.0077569	0.0185819	0.0076945	0.016754	0.0072062	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-141.15741	74.48275	-140.87627	74.40621	0.09628	-0.09728	11.82547	135.29459	0.3932	0.63311	0.0172831	0.0078196	0.018352	0.0074578	0.0168635	0.0069252	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-141.19957	74.59531	-140.91844	74.51427	0.09562	-0.10301	12.14382	137.13107	0.33028	0.58444	0.0178675	0.0076493	0.0181361	0.0075375	0.0171293	0.0066194	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-141.24174	74.70786	-140.96062	74.62682	0.09495	-0.10301	12.10425	137.33195	0.29753	0.53959	0.0176981	0.0072162	0.0168082	0.0081027	0.0169399	0.0062394	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-141.29797	74.82042	-141.00278	74.73938	0.09899	-0.10299	12.34203	136.13493	0.20867	0.50006	0.0177197	0.0068728	0.0144666	0.0088055	0.0160804	0.0058802	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.99071	72.24062	-139.85014	72.2046	0.05473	-0.04582	6.16709	129.93312	0.44542	0.50652	0.0226823	0.0107944	0.0256892	0.013396	0.0226293	0.0105737	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.03288	72.35317	-139.89232	72.31715	0.0544	-0.04582	6.14524	130.10847	0.63983	0.74901	0.0215205	0.0100315	0.0269792	0.0113505	0.0216461	0.0099912	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.06099	72.46573	-139.90637	72.42971	0.05946	-0.04581	6.48501	127.61185	0.64834	0.75037	0.0210836	0.0096767	0.026222	0.0110082	0.0212639	0.0097275	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.08911	72.57829	-139.93448	72.54227	0.0591	-0.04581	6.46077	127.77762	0.63516	0.74152	0.0215288	0.0097111	0.0261445	0.0112797	0.0214547	0.0099943	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.13127	72.69084	-139.9626	72.65482	0.06406	-0.0458	6.80395	125.55858	0.5217	0.76003	0.0225908	0.0112191	0.0263671	0.0121501	0.0220391	0.0109333	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.15939	72.8034	-139.97665	72.76738	0.06896	-0.04578	7.15186	123.57733	0.66742	0.81597	0.0251179	0.013308	0.0277372	0.0138447	0.0236885	0.0124932	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.1875	72.91595	-139.99071	72.87994	0.0738	-0.04576	7.50302	121.80138	0.64715	0.806	0.0251356	0.0136296	0.0278964	0.0147106	0.0239753	0.0132938	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.22968	73.02851	-140.03288	72.98799	0.07335	-0.0515	7.74358	125.0721	0.6324	0.76754	0.0260738	0.0144654	0.0297583	0.0159043	0.0260343	0.0145307	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.27184	73.14107	-140.06099	73.09605	0.07811	-0.05722	8.36543	126.22499	0.63965	0.79103	0.0263425	0.0155111	0.0287906	0.0167832	0.025239	0.0153125	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.29996	73.25362	-140.08911	73.2086	0.0776	-0.05721	8.3297	126.40205	0.67659	0.77301	0.0234864	0.01476	0.0278102	0.0158155	0.0246439	0.0148567	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.34212	73.36618	-140.13127	73.31666	0.07711	-0.06295	8.60071	129.22688	0.64072	0.77368	0.0260596	0.0152243	0.0289918	0.0157289	0.026008	0.0148905	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.37024	73.47874	-140.15939	73.42921	0.07661	-0.06295	8.56708	129.4091	0.60317	0.81316	0.0240045	0.0151872	0.0252204	0.0149538	0.0224198	0.0142128	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.4124	73.59129	-140.20155	73.53727	0.07613	-0.06869	8.85886	132.06004	0.58488	0.75355	0.022128	0.0137804	0.0242648	0.0134047	0.021701	0.0128852	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.45457	73.70386	-140.22968	73.64983	0.08066	-0.06868	9.15319	130.41397	0.55293	0.72738	0.0214302	0.0134284	0.0234988	0.0127789	0.0209795	0.0122201	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.48268	73.81641	-140.24373	73.76238	0.08512	-0.06866	9.44856	128.89243	0.53091	0.74142	0.0198089	0.0121271	0.0219229	0.0119277	0.019416	0.0112506	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.52486	73.92897	-140.27184	73.87494	0.08951	-0.06864	9.74623	127.4819	0.60663	0.72686	0.0188239	0.0109892	0.0213013	0.0114099	0.0190238	0.0109386	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.56703	74.04153	-140.31401	73.9875	0.08891	-0.06864	9.70471	127.67151	0.51712	0.65762	0.0176435	0.0102193	0.0206736	0.0106848	0.0184009	0.0102842	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.60919	74.15408	-140.32806	74.08655	0.0982	-0.0858	11.26699	131.14532	0.48672	0.64693	0.0180526	0.0099615	0.0201438	0.0100042	0.017779	0.0094692	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.65137	74.26664	-140.37024	74.1991	0.09751	-0.0858	11.22241	131.34453	0.4532	0.63454	0.0178165	0.0099754	0.0189161	0.0089813	0.0168669	0.0086365	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.69354	74.3792	-140.39835	74.30716	0.10172	-0.09151	11.82175	131.97781	0.34592	0.62012	0.0179638	0.0095818	0.0194881	0.0087006	0.0171508	0.0080306	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.7357	74.49175	-140.45457	74.41521	0.09623	-0.09728	11.82209	135.3098	0.34408	0.64961	0.0189938	0.0095376	0.0201441	0.0087172	0.017982	0.0080769	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.77788	74.60881	-140.49675	74.52777	0.09555	-0.10301	12.13946	137.15192	0.46558	0.6749	0.0188123	0.0090164	0.0200497	0.0083098	0.0180298	0.0077416	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.82004	74.72137	-140.52486	74.63583	0.09963	-0.10872	12.74136	137.4973	0.47918	0.68325	0.0183094	0.0084012	0.0199956	0.0079843	0.0182296	0.00736	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.86221	74.83392	-140.56703	74.74838	0.09892	-0.10872	12.69986	137.70201	0.43742	0.65312	0.0188388	0.0082956	0.0191056	0.0077296	0.0175491	0.0071853	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.90439	74.94648	-140.59514	74.86094	0.10289	-0.1087	12.93214	136.57198	0.31666	0.60252	0.01785	0.0079377	0.0170837	0.0069375	0.0160181	0.0062006	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.94655	75.05904	-140.62326	74.96899	0.1068	-0.11441	13.5228	136.97029	0.30553	0.5639	0.0167633	0.0073532	0.0149396	0.0069915	0.0148418	0.0054949	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.62524	72.24962	-139.48468	72.2136	0.0547	-0.04582	6.16512	129.95071	0.50858	0.63943	0.0228656	0.0110775	0.0263803	0.0124938	0.0219725	0.0106243	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.65335	72.36217	-139.51279	72.32616	0.05437	-0.04582	6.14332	130.12125	0.59695	0.76383	0.0226518	0.010765	0.0271179	0.0116536	0.0218431	0.0102442	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.68147	72.47473	-139.52684	72.43871	0.05944	-0.04581	6.48356	127.61963	0.59864	0.78165	0.0219384	0.0104966	0.0264274	0.0112573	0.021102	0.0098715	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.72363	72.58729	-139.56902	72.55127	0.05906	-0.04581	6.45761	127.79724	0.47525	0.76726	0.0219349	0.0101348	0.0275572	0.0123033	0.0221416	0.0107158	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.75175	72.69984	-139.56902	72.66383	0.06937	-0.04578	7.18103	123.41931	0.58922	0.83036	0.0246539	0.0133408	0.0308454	0.0154766	0.0251443	0.0136841	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.77986	72.8124	-139.59712	72.77188	0.06895	-0.05151	7.43599	126.76447	0.73276	0.82246	0.0278647	0.0155402	0.0322566	0.0166421	0.0271274	0.0150033	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.80797	72.92496	-139.61119	72.88444	0.07378	-0.0515	7.77411	124.91261	0.69474	0.837	0.029108	0.0161028	0.0330023	0.0172102	0.0278986	0.0154631	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.85014	73.03751	-139.65335	72.99699	0.07331	-0.0515	7.74078	125.08495	0.62385	0.79736	0.030314	0.0167639	0.0334881	0.017705	0.0284068	0.0158772	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.87827	73.15007	-139.6674	73.10505	0.07807	-0.05721	8.36237	126.23557	0.59177	0.79944	0.0292561	0.0168441	0.0301748	0.017769	0.0256184	0.0159286	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.90637	73.26263	-139.69553	73.21761	0.07756	-0.05722	8.3272	126.41792	0.65125	0.76806	0.0247894	0.0159857	0.0285354	0.0167705	0.0244257	0.0153534	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.94855	73.37519	-139.73769	73.32566	0.07708	-0.06296	8.59915	129.24182	0.59394	0.76585	0.0263491	0.0162332	0.0295532	0.0170423	0.0259594	0.0157191	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.97665	73.48775	-139.76581	73.43372	0.07658	-0.0687	8.88883	131.8941	0.58152	0.80167	0.0250377	0.0163749	0.0253846	0.0159341	0.0223171	0.014896	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.01883	73.6003	-139.79391	73.54627	0.08116	-0.06868	9.18579	130.24109	0.64519	0.81423	0.0220432	0.0145797	0.0236787	0.0142866	0.0211205	0.0136969	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.04694	73.71286	-139.82204	73.65883	0.08061	-0.06868	9.15005	130.43074	0.56055	0.75752	0.0221094	0.0143513	0.0227744	0.013683	0.0204496	0.0131668	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.08911	73.82992	-139.82204	73.76688	0.09511	-0.08009	10.74317	130.09792	0.35796	0.64538	0.0197966	0.0130131	0.0202689	0.0112004	0.0183183	0.0108896	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.11722	73.94247	-139.85014	73.87944	0.09447	-0.08009	10.70053	130.29042	0.39919	0.66737	0.0194915	0.0123108	0.0201717	0.010967	0.0181115	0.0105712	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.15939	74.05503	-139.87827	73.9875	0.09879	-0.0858	11.30547	130.97517	0.45222	0.72545	0.0190365	0.0118643	0.0201833	0.0105475	0.0181468	0.0102537	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.1875	74.16759	-139.90637	74.10005	0.09811	-0.0858	11.2614	131.17018	0.49097	0.77759	0.019144	0.0111179	0.0205943	0.0106249	0.0183568	0.0103796	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.22968	74.28014	-139.93448	74.20811	0.10235	-0.09151	11.86225	131.80203	0.57439	0.81269	0.0197967	0.0112437	0.0206477	0.0104268	0.0185936	0.0103726	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.27184	74.3927	-139.97665	74.32066	0.10163	-0.09151	11.81602	132.00279	0.56371	0.75994	0.019662	0.0107545	0.0217107	0.0104448	0.0192593	0.0100884	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.31401	74.50526	-140.01883	74.43322	0.10092	-0.09152	11.77101	132.20409	0.53746	0.66912	0.0199758	0.0104854	0.021761	0.0099466	0.0193658	0.0096442	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.35619	74.61781	-140.07504	74.53227	0.09553	-0.10874	12.50584	138.7014	0.52363	0.71297	0.0196526	0.0100427	0.0214339	0.0093328	0.0188803	0.0087239	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.38429	74.73037	-140.08911	74.64483	0.09957	-0.10872	12.73763	137.51688	0.48859	0.71482	0.0180491	0.0085602	0.0211405	0.0091079	0.0187423	0.0083569	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-140.42647	74.84293	-140.11722	74.75288	0.1036	-0.11444	13.33777	137.84674	0.47032	0.6674	0.0181469	0.0083701	0.0207613	0.0091964	0.0184457	0.008396	99.034
